Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,IVS1,IVS2,IVS3,IVS4,IVS5
224.4,11.10695001,-85.04904522,116.0686224,16.84239296,46.89606608,245.862,11.07866371,-70.4964925,124.1433975,16.84258392,46.89613872,245.782,11.08766378,-50.42590942,135.7346689,16.8428473,46.89624299,245.6,10.98792196,-36.48422208,138.5546662,16.84303024,46.89626835,245.59,10.72448895,-19.1756989,141.7172941,16.84325737,46.8962968,245.619,10.49759466,2.792623531,146.2685053,16.84354565,46.89633774,245.4035,12.80322232,20.34521145,9.619349774,13.18498069,17.11168547
224.5,11.10658075,-85.94029485,115.391895,16.84238127,46.89605999,245.862,11.08035665,-71.44233714,123.6512533,16.84257151,46.89613429,245.913,11.08240386,-51.45960062,135.3257192,16.84283373,46.89623931,245.6,10.99387625,-37.54646207,138.27034,16.8430163,46.8962658,245.59,10.72434855,-20.24141476,141.5657876,16.84324339,46.89629544,245.619,10.49986333,1.746354359,146.2842709,16.84353192,46.89633788,245.4035,12.84609867,20.31103715,9.616649351,13.2059243,17.16522937
224.6,11.10636999,-86.82634538,114.7083189,16.84236964,46.89605385,245.862,11.08289594,-72.35988741,123.1363292,16.84255947,46.89612966,245.913,11.07898933,-52.49183256,134.9080871,16.84282019,46.89623555,245.6,11.00166143,-38.6070579,137.9778169,16.84300239,46.89626316,245.59,10.72365949,-21.30708297,141.4056431,16.8432294,46.896294,245.647,10.50087033,0.699798032,146.2921097,16.84351818,46.89633795,245.4035,12.9029967,20.26153048,9.615383311,13.22619211,17.21973138
224.7,11.10631773,-87.70719487,114.0180553,16.84235808,46.89604764,245.578,11.08628159,-73.22730227,122.6281604,16.84254809,46.89612509,245.913,11.07742019,-53.52283587,134.4813941,16.84280666,46.89623171,245.6,11.01127751,-39.66558406,137.6767006,16.8429885,46.89626046,245.698,10.72242177,-22.36996611,141.2374907,16.84321545,46.89629249,245.5006667,10.50061567,-0.347621477,146.2919144,16.84350444,46.89633795,245.4035,13.00694292,20.16283462,9.616199135,13.24824931,17.27180516
224.8,11.10642397,-88.58278652,113.3211133,16.84234659,46.89604137,245.737,11.09051359,-74.08878251,122.1161472,16.84253679,46.89612048,245.913,11.07769644,-54.54966809,134.0459777,16.84279318,46.8962278,245.7445,11.02272448,-40.72202501,137.3674706,16.84297463,46.89625767,245.698,10.7206354,-23.43102212,141.0615478,16.84320153,46.8962909,245.3543333,10.49909935,-1.395774201,146.2836115,16.84349068,46.89633788,245.435,13.11426722,20.06112414,9.61629116,13.27109513,17.32245087
224.9,11.10668872,-89.45304241,112.6175137,16.84233517,46.89603504,245.737,11.09559195,-75.03910293,121.5645661,16.84252431,46.89611552,245.726,11.07981807,-55.57386571,133.6018773,16.84277974,46.8962238,245.7445,11.03600233,-41.77627857,137.0501928,16.8429608,46.89625482,245.698,10.71830036,-24.49054061,140.8776816,16.84318763,46.89628925,245.208,10.49632136,-2.444675318,146.2670709,16.84347692,46.89633773,245.435,13.12554782,20.05445035,9.617284795,13.29430851,17.37193394
225,11.10717148,-90.31792375,111.9073101,16.84232382,46.89602865,245.737,11.10069567,-75.96738695,121.0010886,16.84251213,46.89611045,245.726,11.08378509,-56.59493193,133.1498025,16.84276634,46.89621973,245.7445,11.04965479,-42.82593803,136.7250079,16.84294703,46.89625189,245.752,10.71600304,-25.54727247,140.6871409,16.84317376,46.89628754,245.208,10.49390894,-3.494271564,146.2421941,16.84346315,46.8963375,245.435,13.14979561,20.0345816,9.620905346,13.31701071,17.41876306
225.1,11.10793177,-91.17740288,111.1905303,16.84231254,46.8960222,245.737,11.10500379,-76.89154871,120.4549228,16.84250001,46.89610554,245.726,11.0895975,-57.61318371,132.6892509,16.84275298,46.89621559,245.7445,11.06222555,-43.87378857,136.3918696,16.84293328,46.8962489,245.702375,10.71432983,-26.60384184,140.4886172,16.8431599,46.89628575,245.208,10.49348934,-4.544646391,146.209435,16.84344936,46.89633721,245.4905,13.18742145,20.00068345,9.62487925,13.33909922,17.46581678
225.2,11.10896958,-92.02999465,110.4666564,16.84230136,46.89601569,245.737,11.1085163,-77.79186655,119.9294743,16.84248819,46.89610081,245.726,11.0972553,-58.62777651,132.2207362,16.84273967,46.89621138,245.823,11.07371461,-44.92123812,136.0503174,16.84291953,46.89624583,245.65275,10.71328071,-27.66039058,140.2807583,16.84314603,46.89628388,245.208,10.49506255,-5.595727591,146.1684742,16.84343557,46.89633684,245.4905,13.25642572,19.93496655,9.626794963,13.36159547,17.51356824
225.3,11.11028493,-92.87801678,109.7367,16.84229023,46.89600912,245.931,11.11123319,-78.73832435,119.3367082,16.84247577,46.89609548,245.861,11.1056959,-59.63952641,131.7437728,16.84272639,46.89620709,245.823,11.08412197,-45.96698396,135.7002509,16.84290581,46.89624268,245.603125,10.71285571,-28.71408008,140.064959,16.84313221,46.89628194,245.493,10.49862857,-6.647580034,146.1190343,16.84342177,46.8963364,245.4905,13.25121448,19.94291237,9.628806164,13.38633337,17.55879493
225.4,11.11187781,-93.72039557,108.9999238,16.84227917,46.8960025,245.931,11.11315448,-79.64203356,118.7166644,16.84246391,46.8960899,245.861,11.11385672,-60.64794635,131.2585794,16.84271316,46.89620272,245.823,11.09344764,-47.01196511,135.340615,16.8428921,46.89623944,245.5535,10.7130548,-29.76468411,139.8417238,16.84311842,46.89627993,245.493,10.50418741,-7.700262137,146.0616054,16.84340795,46.89633588,245.4905,13.26654534,19.92920125,9.629187769,13.41483626,17.60122127
225.5,11.11374821,-94.557146,108.2567422,16.84226819,46.89599581,245.5765,11.11428016,-80.52821902,118.0716827,16.84245228,46.8960841,245.551,11.12173775,-61.65225006,130.7658247,16.84269998,46.89619829,245.6285,11.10169161,-48.05284122,134.973736,16.84287844,46.89623614,245.5535,10.713878,-30.81522703,139.6110309,16.84310463,46.89627786,245.493,10.51173905,-8.753534439,145.99612,16.84339413,46.89633529,245.5345,13.28198688,19.91532401,9.630854079,13.44037665,17.6439743
225.6,11.11589615,-95.3882018,107.5072078,16.84225729,46.89598907,245.5765,11.11461023,-81.42308309,117.4290464,16.84244054,46.89607832,245.551,11.12933901,-62.65516975,130.2645757,16.84268682,46.89619378,245.6285,11.10885388,-49.09053273,134.5985803,16.84286482,46.89623277,245.5535,10.7153253,-31.86584637,139.3704112,16.84309085,46.89627569,245.493,10.52128351,-9.807441721,145.9222583,16.8433803,46.89633463,245.5345,13.29143361,19.90525331,9.635508398,13.46334009,17.68774033
225.7,11.11832161,-96.21351985,106.751352,16.84224646,46.89598227,245.786,11.11414469,-82.3254764,116.7783052,16.8424287,46.89607247,245.703,11.13666048,-63.65568284,129.7548395,16.84267369,46.89618919,245.6285,11.11493446,-50.1258675,134.2155078,16.84285123,46.89622932,245.5535,10.71739671,-32.91346684,139.1219499,16.8430771,46.89627346,245.467,10.53282078,-10.86202224,145.8400473,16.84336647,46.89633389,245.5345,13.28997762,19.90451115,9.641493411,13.48793286,17.72896924
225.8,11.12061242,-97.03303246,105.9892366,16.8422357,46.89597541,245.786,11.11365731,-83.25211168,116.0555183,16.84241654,46.89606596,245.703,11.14370217,-64.65179693,129.2370111,16.84266062,46.89618454,245.6285,11.1198364,-51.15881593,133.8241207,16.84283768,46.8962258,245.6,10.72053648,-33.95947431,138.8655452,16.84306337,46.89627115,245.467,10.5459242,-11.91716555,145.7497711,16.84335262,46.89633308,245.5345,13.22640935,19.96538493,9.646709506,13.51287358,17.76921029
225.9,11.12235638,-97.8467063,105.2209246,16.84222503,46.8959685,245.786,11.11392184,-84.18566722,115.3251019,16.84240429,46.89605939,245.703,11.15046408,-65.64443632,128.7113304,16.84264759,46.89617981,245.782,11.12346276,-52.1896814,133.4233325,16.84282415,46.89622219,245.6,10.72518887,-35.00345063,138.6013268,16.84304967,46.89626877,245.467,10.56016711,-12.97290725,145.6514623,16.84333877,46.89633219,245.58,13.15225796,20.03644216,9.651314721,13.53921258,17.80800683
226,11.12355349,-98.654503,104.4464523,16.84221443,46.89596154,245.786,11.1149383,-85.05394061,114.5752445,16.8423929,46.89605265,245.703,11.15694621,-66.6338338,128.1775458,16.84263461,46.89617501,245.782,11.12581354,-53.21526626,133.0155952,16.84281069,46.89621853,245.6,10.7313539,-36.0444754,138.3304483,16.84303601,46.89626634,245.59,10.5755495,-14.0289298,145.5449024,16.84332491,46.89633123,245.58,13.11836477,20.06603969,9.659424229,13.56442058,17.84436522
226.1,11.12420375,-99.45635278,103.6659015,16.8422039,46.89595451,245.786,11.11670668,-85.91595535,113.8680898,16.84238159,46.89604629,245.703,11.16334486,-67.61945656,127.6362565,16.84262168,46.89617014,245.782,11.12688874,-54.23773363,132.6011842,16.84279728,46.8962148,245.7445,10.73903154,-37.0855164,138.0511069,16.84302235,46.89626382,245.59,10.59207137,-15.08528937,145.4300707,16.84331105,46.8963302,245.58,13.11421516,20.06606906,9.668406845,13.5871187,17.88159659
226.2,11.12430717,-100.2521909,102.8786161,16.84219346,46.89594743,245.686,11.11922697,-86.74558372,113.2233136,16.8423707,46.89604049,245.703,11.16985632,-68.60136781,127.0876519,16.84260879,46.8961652,245.782,11.12668836,-55.25892427,132.1784431,16.84278388,46.896211,245.7445,10.74822182,-38.12632867,137.7625019,16.8430087,46.89626123,245.59,10.60973273,-16.14184054,145.3073693,16.84329718,46.8963291,245.619,13.17351443,20.00283609,9.675969373,13.60953408,17.91999764
226.3,11.12386375,-101.0419815,102.0858021,16.8421831,46.8959403,245.686,11.12249919,-87.57619175,112.4684698,16.8423598,46.8960337,245.862,11.17648061,-69.57958692,126.5313801,16.84259596,46.8961602,245.913,11.1252124,-56.27751022,131.7479219,16.84277051,46.89620712,245.7445,10.75892472,-39.16401138,137.465548,16.84299508,46.89625856,245.59,10.62853358,-17.19848996,145.1765,16.84328332,46.89632792,245.619,13.16428592,20.00745103,9.68369096,13.63325774,17.95654248
226.4,11.12287347,-101.8256714,101.2856082,16.84217281,46.8959331,245.686,11.12652332,-88.44162988,111.7478757,16.84234844,46.89602722,245.578,11.18321771,-70.5541966,125.9674273,16.84258317,46.89615513,245.913,11.12246086,-57.29476435,131.3082775,16.84275716,46.89620317,245.7445,10.77114024,-40.19867431,137.1623351,16.8429815,46.89625583,245.698,10.6484739,-18.25548955,145.0374683,16.84326945,46.89632667,245.619,13.14852693,20.01867197,9.689976941,13.66048247,17.99041372
226.5,11.12133636,-102.6031051,100.4819156,16.84216261,46.89592587,245.686,11.13129938,-89.29528728,111.0515754,16.84233724,46.89602095,245.578,11.19006763,-71.52417349,125.3968876,16.84257044,46.89614999,245.548,11.11843374,-58.30797809,130.8606248,16.84274387,46.89619914,245.53,10.78486839,-41.23303607,136.8503842,16.84296793,46.89625302,245.698,10.66955372,-19.31239534,144.8903247,16.84325558,46.89632534,245.619,13.15512198,20.00651481,9.696377212,13.68494153,18.02543258
226.6,11.11973831,-103.374334,99.66962024,16.84215249,46.89591857,245.686,11.13600696,-90.107751,110.3436568,16.84232658,46.89601458,245.578,11.19703037,-72.49197216,124.8184227,16.84255774,46.89614479,245.548,11.11506011,-59.31761766,130.4051628,16.84273062,46.89619504,245.53,10.79874419,-42.26671402,136.5288788,16.84295436,46.89625013,245.698,10.68976058,-20.36912485,144.7350757,16.84324171,46.89632395,245.647,13.18808756,19.96782038,9.705291093,13.70709842,18.06161545
226.7,11.11856527,-104.1392842,98.85150274,16.84214245,46.89591121,245.908,11.13982568,-90.90809457,109.6197091,16.84231608,46.89600807,245.737,11.20410592,-73.45740837,124.2315738,16.84254507,46.89613951,245.726,11.11426903,-60.3244854,129.9413844,16.8427174,46.89619087,245.53,10.81140264,-43.2972593,136.1996717,16.84294084,46.89624717,245.698,10.70708204,-21.42581013,144.5719899,16.84322784,46.89632248,245.647,13.21981139,19.92827993,9.715780694,13.73080002,18.09601264
226.8,11.11781724,-104.8978735,98.02758448,16.8421325,46.8959038,245.908,11.14275552,-91.69738706,108.9103551,16.84230572,46.89600169,245.737,11.21129429,-74.41805439,123.6376633,16.84253246,46.89613417,245.726,11.1160605,-61.32820666,129.4703173,16.84270423,46.89618664,245.53,10.82284375,-44.32547119,135.8625425,16.84292735,46.89624414,245.752,10.72151811,-22.48238897,144.4008725,16.84321398,46.89632094,245.647,13.26865601,19.87188184,9.725845427,13.75451453,18.12945112
226.9,11.1174942,-105.6500497,97.19788801,16.84212263,46.89589633,245.5895,11.1447965,-92.54308858,108.2053455,16.84229462,46.89599535,245.737,11.21856877,-75.37457004,123.0366262,16.84251991,46.89612876,245.726,11.12043453,-62.32941207,128.9905021,16.84269109,46.89618232,245.6285,10.83306753,-45.35093203,135.5173684,16.84291389,46.89624103,245.6858333,10.73306878,-23.53881638,144.2214865,16.84320012,46.89631933,245.647,13.27651625,19.85549051,9.734942627,13.77968924,18.16155232
227,11.11759616,-106.3957326,96.36248592,16.84211284,46.89588882,245.5895,11.14594861,-93.37139165,107.4658061,16.84228375,46.8959887,245.737,11.22590262,-76.32746133,122.4282095,16.84250741,46.89612329,245.726,11.12739112,-63.32371543,128.5048078,16.84267805,46.89617795,245.6285,10.84207396,-46.37347622,135.1654434,16.84290047,46.89623787,245.6196667,10.74173406,-24.59491876,144.0343688,16.84318626,46.89631764,245.693,13.27536601,19.847647,9.748802051,13.80182848,18.19204904
227.1,11.11812313,-107.1352999,95.52143538,16.84210314,46.89588125,245.5895,11.14621185,-94.19735587,106.7319493,16.84227291,46.8959821,245.5765,11.23329585,-77.27629213,121.8127385,16.84249496,46.89611775,245.861,11.13693025,-64.31508614,128.0115424,16.84266504,46.89617351,245.6285,10.84986305,-47.39541724,134.8053874,16.84288706,46.89623463,245.5535,10.74751394,-25.65083325,143.8392888,16.8431724,46.89631589,245.693,13.27971375,19.83405205,9.762575221,13.82259559,18.22338884
227.2,11.1190751,-107.8676612,94.67476136,16.84209353,46.89587364,245.8455,11.14558622,-95.00199774,106.0408435,16.84226236,46.89597588,245.5765,11.24074846,-78.2204029,121.1902139,16.84248257,46.89611215,245.861,11.14905194,-65.30450697,127.5098294,16.84265205,46.896169,245.6285,10.8564348,-48.41662636,134.4355543,16.84287366,46.8962313,245.5535,10.75040842,-26.70615532,143.6362813,16.84315855,46.89631406,245.693,13.32775332,19.77602221,9.774398544,13.842731,18.2564835
227.3,11.12045207,-108.5933362,93.8223129,16.84208401,46.89586597,245.8455,11.14407172,-95.81622456,105.3563664,16.84225167,46.89596972,245.5765,11.24826045,-79.16059848,120.5603538,16.84247023,46.89610649,245.861,11.16375619,-66.29113953,126.9999347,16.84263911,46.89616441,245.782,10.86178922,-49.43409589,134.057702,16.84286031,46.8962279,245.5535,10.75041751,-27.76120767,143.4253409,16.84314471,46.89631217,245.772,13.37358931,19.71946203,9.785982514,13.8647916,18.28760878
227.4,11.12190286,-109.3123839,92.96413961,16.84207457,46.89585825,245.8455,11.14214418,-96.61829427,104.6422638,16.84224115,46.8959633,245.5765,11.25583182,-80.09654773,119.9233954,16.84245795,46.89610076,245.551,11.17926701,-67.27572307,126.4810888,16.84262619,46.89615975,245.782,10.86693595,-50.44808778,133.6733916,16.84284701,46.89622444,245.5535,10.74974203,-28.81577772,143.2065123,16.84313087,46.8963102,245.772,13.40926726,19.67307548,9.795906101,13.8901238,18.31661351
227.5,11.12307628,-110.0247225,92.10044051,16.84206522,46.89585048,245.8455,11.14027944,-97.42376249,103.900241,16.84223058,46.89595662,245.5765,11.26346257,-81.02703847,119.2809222,16.84244574,46.89609498,245.703,11.19380842,-68.25568756,125.9552814,16.84261333,46.89615502,245.782,10.87288468,-51.46119454,133.2806261,16.84283371,46.89622091,245.6,10.7505828,-29.86967986,142.9798903,16.84311704,46.89630816,245.772,13.42378364,19.64944225,9.805540917,13.9124362,18.34688216
227.6,11.12397235,-110.7302703,91.23124277,16.84205596,46.89584266,245.45,11.1384775,-98.21060371,103.1308448,16.84222025,46.8959497,245.786,11.2711527,-81.95473129,118.6303749,16.84243357,46.89608913,245.703,11.20738042,-69.23130537,125.4218793,16.84260053,46.89615022,245.782,10.8796354,-52.47328059,132.8775928,16.84282043,46.89621729,245.6,10.75293981,-30.92310878,142.7452262,16.84310322,46.89630605,245.772,13.43313888,19.62876937,9.817874923,13.93162078,18.37877579
227.7,11.12459105,-111.4289792,90.35657004,16.8420468,46.89583479,245.763,11.13673835,-98.98242521,102.373068,16.84221012,46.89594289,245.786,11.27887598,-82.87929664,117.9714945,16.84242143,46.8960832,245.703,11.21998302,-70.20303923,124.8806714,16.84258777,46.89614535,245.548,10.88718812,-53.48113582,132.4669215,16.8428072,46.89621359,245.6,10.75681307,-31.97587526,142.5025274,16.8430894,46.89630387,246.009,13.46120547,19.58716589,9.832224791,13.9521685,18.40849161
227.8,11.1249324,-112.1207854,89.47645311,16.84203772,46.89582688,245.763,11.135062,-99.7442656,101.6642535,16.84220013,46.89593651,245.786,11.28660618,-83.79839515,117.3056199,16.84240937,46.89607721,245.703,11.23161622,-71.17088409,124.3322128,16.84257507,46.89614042,245.548,10.89554282,-54.48598342,132.0487945,16.84279402,46.89620983,245.6,10.76220257,-33.02796914,142.2520577,16.8430756,46.89630161,246.009,13.5306527,19.50452796,9.846168939,13.9728052,18.43719834
227.9,11.12499638,-112.8056132,88.59097877,16.84202873,46.89581891,245.763,11.13344844,-100.5629358,100.9679102,16.84218938,46.89593025,245.308,11.29434331,-84.71288363,116.6328067,16.84239737,46.89607116,245.862,11.24228001,-72.13526887,123.7755877,16.84256242,46.89613541,245.548,10.90469951,-55.48832346,131.6229579,16.84278087,46.896206,245.7445,10.76910833,-34.07941526,141.9933059,16.8430618,46.89629928,245.467,13.56949386,19.45275929,9.859610705,13.99374932,18.46522248
228,11.124783,-113.4834022,87.70017847,16.84201984,46.8958109,245.763,11.13189768,-101.3640437,100.2188796,16.84217887,46.89592351,245.308,11.30208736,-85.62248395,115.9527083,16.84238544,46.89606504,245.862,11.25197439,-73.09341933,123.2128934,16.84254985,46.89613035,245.726,10.9146582,-56.48643003,131.1908639,16.84276777,46.89620211,245.7445,10.77753033,-35.12985902,141.7268335,16.84304802,46.89629689,245.59,13.58457005,19.42440197,9.875918741,14.01379123,18.49094199
228.1,11.12429226,-114.1540803,86.80410716,16.84201104,46.89580284,245.763,11.13040971,-102.1620901,99.4295685,16.8421684,46.89591641,245.686,11.30983834,-86.52741902,115.2658494,16.84237356,46.89605886,245.862,11.26069937,-74.04816164,122.6429742,16.84253732,46.89612522,245.726,10.92541888,-57.48323673,130.7499755,16.84275469,46.89619815,245.7445,10.78746858,-36.17926955,141.4526445,16.84303424,46.89629442,245.59,13.57347194,19.42172094,9.89200328,14.03223901,18.51814486
228.2,11.1237115,-114.8175854,85.90105449,16.84200233,46.89579471,245.391,11.1289725,-102.9379868,98.66112638,16.84215822,46.89590949,245.686,11.31759624,-87.4271201,114.5718997,16.84236176,46.89605262,245.862,11.26797302,-75.0002317,122.0650808,16.84252482,46.89612002,245.726,10.93568956,-58.47860953,130.2994775,16.84274163,46.89619409,245.7445,10.79838037,-37.22764744,141.1701863,16.84302049,46.89629188,245.59,13.59454108,19.38819483,9.906533281,14.04982815,18.54685
228.3,11.12322808,-115.4738726,84.99406064,16.84199372,46.89578655,245.719,11.12757398,-103.7222532,97.90026937,16.84214793,46.89590265,245.6538333,11.32536106,-88.3220921,113.8706691,16.84235001,46.89604631,245.737,11.27331342,-75.94908027,121.4791868,16.84251237,46.89611475,245.726,10.94417826,-59.46974769,129.8421494,16.84272862,46.89618998,245.53,10.80972299,-38.27481984,140.87998,16.84300675,46.89628927,245.59,13.61536393,19.35394144,9.920503492,14.06981354,18.57370907
228.4,11.12284199,-116.1229124,84.08186294,16.8419852,46.89577835,245.719,11.12621417,-104.4738347,97.10581613,16.84213806,46.8958955,245.6216667,11.3331328,-89.21237368,113.1620077,16.84233833,46.89603994,245.737,11.27672058,-76.89505786,120.8842918,16.84249996,46.8961094,245.726,10.95088498,-60.45705782,129.3785567,16.84271566,46.89618581,245.53,10.82149645,-39.32058491,140.5817742,16.84299302,46.89628659,245.698,13.6340761,19.31999436,9.933199256,14.09287378,18.59888532
228.5,11.12255324,-116.7647441,83.16442134,16.84197678,46.8957701,245.719,11.12489305,-105.2147647,96.31359247,16.84212834,46.89588838,245.5895,11.34079206,-90.09670257,112.447309,16.84232672,46.89603351,245.737,11.27819449,-77.8350628,120.2834073,16.84248763,46.896104,245.861,10.95580971,-61.44285604,128.906835,16.84270273,46.89618157,245.53,10.83370074,-40.36476927,140.2752717,16.84297932,46.89628383,245.698,13.66204909,19.27795236,9.947029116,14.11198426,18.62530087
228.6,11.12236182,-117.3992213,82.24190005,16.84196845,46.8957618,245.719,11.12361064,-105.9664726,95.55978155,16.84211848,46.8958816,245.5895,11.3482194,-90.97744571,111.7241732,16.84231517,46.896027,245.737,11.27773516,-78.77116543,119.6745228,16.84247534,46.89609852,245.551,10.95895246,-62.42699149,128.4259926,16.84268981,46.89617724,245.6285,10.84633586,-41.40758205,139.9609445,16.84296564,46.896281,245.698,13.71257139,19.2124068,9.962451793,14.12958457,18.65333625
228.7,11.12226773,-118.0262839,81.31435643,16.84196022,46.89575345,245.719,11.12236693,-106.7246337,94.80367325,16.84210853,46.8958748,245.5895,11.35541484,-91.85416799,110.9928054,16.84230366,46.89602042,245.737,11.27534258,-79.7028943,119.0583268,16.84246311,46.89609298,245.551,10.96031323,-63.40700136,127.9382096,16.84267695,46.89617285,245.6285,10.85940182,-42.44870338,139.6384931,16.84295198,46.8962781,245.698,13.75852457,19.15017793,9.979766489,14.14813544,18.67993513
228.8,11.12227098,-118.6459216,80.38179884,16.84195209,46.89574507,245.3425,11.12116192,-107.4653752,94.03356761,16.84209881,46.89586787,245.5895,11.36237837,-92.72451574,110.2545951,16.84229224,46.89601378,245.931,11.27101676,-80.63092378,118.434545,16.84245094,46.89608736,245.551,10.95989201,-64.38351239,127.442917,16.84266414,46.8961684,245.6285,10.87289861,-43.48784158,139.3077255,16.84293834,46.89627513,245.752,13.80637535,19.08630453,9.995543904,14.1675425,18.7060811
228.9,11.12237156,-119.2581038,79.44428218,16.84194406,46.89573663,245.712,11.11999561,-108.2172371,93.18321519,16.84208894,46.89586022,245.5895,11.36911,-93.58940834,109.509078,16.84228089,46.89600708,245.931,11.26475769,-81.5552089,117.8028206,16.84243881,46.89608168,245.703,10.95768881,-65.35645048,126.9402104,16.84265137,46.89616388,245.6285,10.88682624,-44.52505815,138.9688116,16.84292473,46.89627208,245.752,13.7860645,19.08841449,10.01065832,14.18805377,18.73169073
229,11.12252412,-119.8627694,78.50191237,16.84193613,46.89572815,245.712,11.11893972,-108.9398921,92.36437427,16.84207946,46.89585285,245.8455,11.37560972,-94.44858072,108.7569195,16.84226962,46.89600031,245.5765,11.2592543,-82.47325429,117.1649521,16.84242676,46.89607594,245.703,10.95606932,-66.32531043,126.4320252,16.84263866,46.8961593,245.782,10.90082049,-45.56023424,138.6218184,16.84291115,46.89626896,245.752,13.80925653,19.04746642,10.02759416,14.20801996,18.75548491
229.1,11.1226833,-120.4598998,77.55469456,16.84192829,46.89571963,245.712,11.11806597,-109.636791,91.53736052,16.84207031,46.89584541,245.8455,11.38187753,-95.30175437,107.9976757,16.84225842,46.89599348,245.5765,11.25719554,-83.387108,116.5204439,16.84241477,46.89607015,245.703,10.95739924,-67.29237402,125.9159655,16.84262597,46.89615466,245.782,10.91451718,-46.59358907,138.2664553,16.84289759,46.89626576,245.8645,13.84258538,18.99533753,10.04442812,14.22631442,18.78028355
229.2,11.12284909,-121.0494671,76.60267246,16.84192055,46.89571107,245.712,11.11737435,-110.3321563,90.70409104,16.84206119,46.89583792,245.8455,11.38791343,-96.1494359,107.2314172,16.8422473,46.89598659,245.786,11.25858141,-84.29837829,115.8675325,16.84240281,46.89606427,245.703,10.96167855,-68.25715027,125.3902167,16.84261331,46.89614993,245.782,10.92791629,-47.62466495,137.902908,16.84288406,46.89626249,245.8645,13.87242455,18.94641786,10.05922283,14.24471616,18.80708224
229.3,11.1230215,-121.6314536,75.64591723,16.84191292,46.89570246,245.712,11.11686487,-111.1047511,89.83741381,16.84205105,46.89583012,245.45,11.39336123,-96.9911073,106.4579267,16.84223625,46.89597963,245.786,11.2634119,-85.20462026,115.2082801,16.84239092,46.89605834,245.862,10.96890728,-69.21735879,124.8581676,16.84260071,46.89614515,245.782,10.94101783,-48.65352932,137.5311128,16.84287055,46.89625915,245.8645,13.83000902,18.97244465,10.07489607,14.26374567,18.83209453
229.4,11.12320053,-122.2057813,74.68451083,16.84190538,46.89569382,245.371,11.11653752,-111.8563805,88.91715722,16.84204119,46.89582184,245.45,11.39786472,-97.82731708,105.6770387,16.84222528,46.89597261,245.786,11.27168701,-86.10771213,114.5402232,16.84237907,46.89605233,245.862,10.9790854,-70.17325139,124.3202161,16.84258817,46.89614031,245.548,10.9538218,-49.68027443,137.1509728,16.84285708,46.89625573,245.8645,13.75822212,19.02447858,10.08903201,14.2862888,18.85517991
229.5,11.12338618,-122.7724293,73.71854088,16.84189794,46.89568513,245.751,11.11639231,-112.6008053,88.01814195,16.84203142,46.89581376,245.45,11.40142389,-98.65646995,104.8900921,16.8422144,46.89596553,245.786,11.28340674,-87.00585393,113.8647597,16.84236728,46.89604626,245.578,10.99221293,-71.12735527,123.7740188,16.84257565,46.8961354,245.548,10.96632819,-50.70481374,136.7621409,16.84284364,46.89625223,246.033,13.70877699,19.05645802,10.10183233,14.3067317,18.87959234
229.6,11.12357844,-123.331606,72.74804564,16.84189061,46.8956764,245.751,11.11642924,-113.3135444,87.13465217,16.84202207,46.89580581,245.763,11.40403876,-99.48079061,104.095234,16.84220358,46.89595838,245.786,11.2985711,-87.89934306,113.181977,16.84235556,46.89604012,245.578,11.00828986,-72.07897443,123.2183291,16.84256316,46.8961304,245.548,10.97853702,-51.72702762,136.365141,16.84283022,46.89624866,245.6,13.69154398,19.0541559,10.11601354,14.3252164,18.90579182
229.7,11.12377733,-123.8831227,71.77317397,16.84188337,46.89566763,245.751,11.1166483,-113.9991875,86.21939151,16.84201307,46.89579758,245.763,11.40570932,-100.300246,103.2920593,16.84219283,46.89595115,246.0105,11.31718008,-88.78783737,112.4918706,16.8423439,46.89603391,245.737,11.02731619,-73.02568169,122.6557604,16.84255074,46.89612534,245.548,10.99044827,-52.74717956,135.9594315,16.84281684,46.89624501,245.6,13.66441022,19.05713855,10.13207926,14.34489562,18.92981958
229.8,11.12399514,-124.4269548,70.79399359,16.84187623,46.89565882,245.751,11.11710477,-114.6588869,85.33609046,16.84200441,46.89578963,245.391,11.40643557,-101.1127313,102.4824113,16.84218217,46.89594387,245.686,11.33637592,-89.67079289,111.7956288,16.84233231,46.89602764,245.737,11.04646595,-73.96856063,122.0864458,16.84253836,46.89612021,245.726,11.00142747,-53.76500535,135.5454688,16.84280348,46.89624128,245.6,13.67875418,19.01959171,10.14842023,14.36383583,18.95297338
229.9,11.12424421,-124.9630856,69.810579,16.8418692,46.89564997,245.459,11.11785395,-115.3205158,84.47032906,16.84199573,46.89578184,245.391,11.40621751,-101.918698,101.6655443,16.84217159,46.89593652,245.686,11.35330086,-90.54926102,111.090817,16.84232079,46.8960213,245.737,11.06291315,-74.90766485,121.50996,16.84252604,46.89611503,245.726,11.01084011,-54.78041755,135.1229495,16.84279016,46.89623748,245.7445,13.70726392,18.96895322,10.16352418,14.38398753,18.97542586
